date,sales,dollar_vol,avg_price,med_price,total_listings,month_inventory,county
2019-09-01,24,4429500,184562,201250,101.0,5.6,Fayette
2019-10-01,13,3274188,251861,209000,83.0,4.6,Fayette
2019-11-01,22,4520682,205486,136500,83.0,4.4,Fayette
2019-12-01,12,3443000,286917,212500,82.0,4.5,Fayette
2020-01-01,6,1191900,198650,173500,84.0,4.7,Fayette
2020-02-01,17,3591400,211259,142000,87.0,4.7,Fayette
2020-03-01,15,3702400,246827,250000,101.0,5.8,Fayette
2020-04-01,5,540000,108000,90000,98.0,6.2,Fayette
2020-05-01,16,3533000,220812,230000,97.0,6.1,Fayette
2020-06-01,20,3870200,193510,200000,140.0,8.8,Fayette
2020-07-01,30,7858750,261958,213250,138.0,8.1,Fayette
2020-08-01,20,4680500,234025,220000,99.0,5.9,Fayette
2020-09-01,27,7416900,274700,224000,98.0,5.8,Fayette
2020-10-01,21,6999615,333315,245000,97.0,5.5,Fayette
2020-11-01,20,4653800,232690,193700,99.0,5.7,Fayette
2020-12-01,20,9531975,476599,287500,87.0,4.8,Fayette
2021-01-01,24,5304500,221021,202500,68.0,3.5,Fayette
2021-02-01,18,3506800,194822,175000,74.0,3.8,Fayette
2021-03-01,14,5331000,380786,282500,60.0,3.1,Fayette
2021-04-01,22,7379400,335427,218500,62.0,3.0,Fayette
2021-05-01,34,10888343,320245,229500,54.0,2.4,Fayette
2021-06-01,32,8225200,257038,222250,48.0,2.0,Fayette
2021-07-01,22,6372490,289659,237700,48.0,2.1,Fayette
2021-08-01,12,2354500,196208,219750,55.0,2.5,Fayette
2011-01-01,385,87609620,227557,189000,3969.0,6.4,Fort Bend
2011-02-01,499,112248129,224946,190000,3969.0,6.3,Fort Bend
2011-03-01,660,156608295,237285,212250,4215.0,6.8,Fort Bend
2011-04-01,637,142998255,224487,190000,4287.0,7.0,Fort Bend
2011-05-01,769,184705508,240189,202500,4277.0,7.0,Fort Bend
2011-06-01,871,225297068,258665,227500,4365.0,7.0,Fort Bend
2011-07-01,782,196331184,251063,213464,4301.0,6.9,Fort Bend
2011-08-01,827,193882169,234440,207028,4072.0,6.4,Fort Bend
2011-09-01,695,160833098,231415,206000,3967.0,6.1,Fort Bend
2011-10-01,559,123251761,220486,200000,3743.0,5.7,Fort Bend
2011-11-01,629,148170193,235565,207500,3527.0,5.3,Fort Bend
2011-12-01,705,172390060,244525,209000,3291.0,4.9,Fort Bend
2012-01-01,435,95049426,218504,190199,3370.0,5.0,Fort Bend
2012-02-01,586,134872107,230157,194000,3359.0,4.9,Fort Bend
2012-03-01,754,178511581,236753,209500,3453.0,5.0,Fort Bend
2012-04-01,768,187587369,244254,214950,3579.0,5.1,Fort Bend
2012-05-01,948,234660920,247533,212000,3521.0,4.9,Fort Bend
2012-06-01,1024,259580649,253497,215000,3465.0,4.8,Fort Bend
2012-07-01,1071,276555436,258222,223667,3346.0,4.5,Fort Bend
2012-08-01,1047,256787327,245260,209900,3152.0,4.1,Fort Bend
2012-09-01,757,173794537,229583,207000,2908.0,3.8,Fort Bend
2012-10-01,819,195698041,238948,216391,2709.0,3.4,Fort Bend
2012-11-01,781,195483636,250299,215000,2511.0,3.1,Fort Bend
2012-12-01,842,214481738,254729,216720,2270.0,2.8,Fort Bend
2013-01-01,584,136701185,234077,205200,2279.0,2.7,Fort Bend
2013-02-01,640,151629526,236921,208250,2321.0,2.8,Fort Bend
2013-03-01,869,214746456,247119,225000,2152.0,2.5,Fort Bend
2013-04-01,1003,269968368,269161,236000,2057.0,2.4,Fort Bend
2013-05-01,1402,389529882,277839,253874,2078.0,2.3,Fort Bend
2013-06-01,1189,346363911,291307,249999,2205.0,2.4,Fort Bend
2013-07-01,1239,351307236,283541,250000,2252.0,2.4,Fort Bend
2013-08-01,1190,339128818,284982,249500,2176.0,2.3,Fort Bend
2013-09-01,965,272034548,281901,242911,2170.0,2.3,Fort Bend
2013-10-01,895,245962574,274819,236250,2083.0,2.2,Fort Bend
2013-11-01,769,218808397,284536,245000,1909.0,2.0,Fort Bend
2013-12-01,921,269687767,292821,259000,1716.0,1.8,Fort Bend
2014-01-01,603,162257974,269085,238000,1791.0,1.8,Fort Bend
2014-02-01,707,196222291,277542,249464,1803.0,1.8,Fort Bend
2014-03-01,914,268299859,293545,260000,1937.0,2.0,Fort Bend
2014-04-01,960,290168127,302258,260251,1977.0,2.0,Fort Bend
2014-05-01,1053,318503246,302472,263800,2221.0,2.3,Fort Bend
2014-06-01,1244,397341812,319407,285000,2375.0,2.5,Fort Bend
2014-07-01,1122,355975695,317269,274680,2328.0,2.5,Fort Bend
2014-08-01,1182,367051178,310534,278981,2281.0,2.4,Fort Bend
2014-09-01,1021,303746293,297499,259900,2187.0,2.3,Fort Bend
2014-10-01,917,277870989,303022,267000,2071.0,2.2,Fort Bend
2014-11-01,777,242529176,312135,270000,1954.0,2.1,Fort Bend
2014-12-01,1015,327230973,322395,285000,1918.0,2.0,Fort Bend
2015-01-01,613,183501153,299349,266000,2162.0,2.3,Fort Bend
2015-02-01,669,193030104,288535,263000,2308.0,2.4,Fort Bend
2015-03-01,967,294007649,304041,278000,2314.0,2.4,Fort Bend
2015-04-01,915,284170963,310569,277000,2506.0,2.6,Fort Bend
2015-05-01,1012,318113787,314342,285000,2651.0,2.8,Fort Bend
2015-06-01,1217,396057860,325438,287000,2876.0,3.0,Fort Bend
2015-07-01,1195,383117019,320600,285180,3060.0,3.2,Fort Bend
2015-08-01,1165,372511465,319752,280000,3030.0,3.2,Fort Bend
2015-09-01,967,304668940,315066,284615,2919.0,3.1,Fort Bend
2015-10-01,867,270014760,311436,279500,2868.0,3.0,Fort Bend
2015-11-01,711,218517360,307338,265000,2755.0,2.9,Fort Bend
2015-12-01,1020,323827960,317478,287000,2630.0,2.8,Fort Bend
2016-01-01,580,169832257,292814,265450,2845.0,3.0,Fort Bend
2016-02-01,656,187855936,286366,255000,2942.0,3.1,Fort Bend
2016-03-01,937,283192673,302233,265000,3178.0,3.4,Fort Bend
2016-04-01,904,271979231,300862,271750,3281.0,3.5,Fort Bend
2016-05-01,1097,340434699,310332,279990,3391.0,3.6,Fort Bend
2016-06-01,1200,393875406,328230,293200,3740.0,4.0,Fort Bend
2016-07-01,1048,337953398,322475,290000,3913.0,4.2,Fort Bend
2016-08-01,1231,386657154,314100,277000,3885.0,4.2,Fort Bend
2016-09-01,923,278626293,301870,267500,3665.0,3.9,Fort Bend
2016-10-01,860,257357396,299253,268000,3501.0,3.8,Fort Bend
2016-11-01,868,263255643,303290,271000,3312.0,3.5,Fort Bend
2016-12-01,1000,312821797,312822,279000,3127.0,3.3,Fort Bend
2017-01-01,605,181006689,299185,265000,3054.0,3.2,Fort Bend
2017-02-01,711,216222703,304111,270000,3112.0,3.3,Fort Bend
2017-03-01,1011,302577213,299285,270000,3408.0,3.6,Fort Bend
2017-04-01,1001,315020245,314706,285000,3677.0,3.8,Fort Bend
2017-05-01,1237,387733398,313447,277849,4040.0,4.1,Fort Bend
2017-06-01,1265,414395270,327585,290000,4358.0,4.4,Fort Bend
2017-07-01,1071,338983506,316511,275118,4539.0,4.6,Fort Bend
2017-08-01,831,264324014,318079,284990,4377.0,4.6,Fort Bend
2017-09-01,1012,316732116,312976,276000,4082.0,4.3,Fort Bend
2017-10-01,915,273314010,298704,271500,3905.0,4.1,Fort Bend
2017-11-01,904,274819635,304004,269998,3735.0,3.9,Fort Bend
2017-12-01,984,305341634,310307,276720,3328.0,3.5,Fort Bend
2018-01-01,622,183617757,295205,263975,3284.0,3.4,Fort Bend
2018-02-01,750,225005201,300007,272750,3378.0,3.5,Fort Bend
2018-03-01,965,302203915,313165,279000,3625.0,3.8,Fort Bend
2018-04-01,1036,325003183,313710,280000,3792.0,3.9,Fort Bend
2018-05-01,1279,408182591,319142,285000,4277.0,4.4,Fort Bend
2018-06-01,1229,400592871,325950,291259,4557.0,4.7,Fort Bend
2018-07-01,1210,395140014,326562,287000,4488.0,4.6,Fort Bend
2018-08-01,1258,406485011,323120,280875,4448.0,4.4,Fort Bend
2018-09-01,937,293541300,313278,278000,4313.0,4.3,Fort Bend
2018-10-01,987,304201098,308208,275000,4136.0,4.1,Fort Bend
2018-11-01,874,267433083,305988,274388,4031.0,4.0,Fort Bend
2018-12-01,1009,324615862,321720,285000,3743.0,3.7,Fort Bend
2019-01-01,565,161645714,286099,253000,3862.0,3.8,Fort Bend
2019-02-01,767,229075676,298665,270235,3874.0,3.8,Fort Bend
2019-03-01,1006,312435020,310572,284222,4064.0,4.0,Fort Bend
2019-04-01,1180,369461614,313103,279925,4261.0,4.2,Fort Bend
2019-05-01,1367,450810219,329781,290000,4614.0,4.5,Fort Bend
2019-06-01,1218,404542036,332136,293750,4730.0,4.6,Fort Bend
2019-07-01,1379,447588520,324575,285000,4637.0,4.4,Fort Bend
2019-08-01,1311,420241914,320551,280000,4409.0,4.2,Fort Bend
2019-09-01,1054,326716337,309978,275375,4139.0,3.9,Fort Bend
2019-10-01,1104,338463462,306579,275000,4053.0,3.8,Fort Bend
2019-11-01,884,271054718,306623,272500,3817.0,3.6,Fort Bend
2019-12-01,1193,368088228,308540,281000,3428.0,3.2,Fort Bend
2020-01-01,715,214721770,300310,267440,3458.0,3.1,Fort Bend
2020-02-01,887,272035628,306692,272990,3433.0,3.1,Fort Bend
2020-03-01,1146,363193632,316923,280000,3557.0,3.2,Fort Bend
2020-04-01,950,314859227,331431,294998,3585.0,3.3,Fort Bend
2020-05-01,965,299105622,309954,275500,3293.0,3.1,Fort Bend
2020-06-01,1472,490856490,333462,299900,2836.0,2.6,Fort Bend
2020-07-01,1677,579099771,345319,305000,2715.0,2.4,Fort Bend
2020-08-01,1420,486187583,342386,299000,2317.0,2.1,Fort Bend
2020-09-01,1405,476380430,339061,295245,2113.0,1.8,Fort Bend
2020-10-01,1343,469297825,349440,301000,1991.0,1.7,Fort Bend
2020-11-01,1268,436481104,344228,301990,1749.0,1.5,Fort Bend
2020-12-01,1461,517688620,354339,304000,1590.0,1.3,Fort Bend
2021-01-01,903,304783503,337523,297000,1469.0,1.2,Fort Bend
2021-02-01,883,314981753,356718,319999,1213.0,1.0,Fort Bend
2021-03-01,1369,509720658,372331,330000,1150.0,0.9,Fort Bend
2021-04-01,1367,519709706,380183,340000,1136.0,0.9,Fort Bend
2021-05-01,1466,587957344,401062,355000,1140.0,0.9,Fort Bend
2021-06-01,1587,647931650,408275,365000,1386.0,1.0,Fort Bend
2021-07-01,1486,591511093,398056,354745,1766.0,1.3,Fort Bend
2011-01-01,220,39707575,180489,135000,,,Galveston
2011-02-01,251,47115650,187712,160000,,,Galveston
2011-03-01,334,63063828,188814,155500,,,Galveston
2011-04-01,373,69532902,186415,159000,,,Galveston
2011-05-01,367,69187319,188521,160000,,,Galveston
2011-06-01,388,72625771,187180,160000,,,Galveston
2011-07-01,349,63869957,183008,148000,,,Galveston
2011-08-01,415,74614788,179795,148000,,,Galveston
2011-09-01,345,66572164,192963,162500,,,Galveston
2011-10-01,303,60335854,199128,165000,,,Galveston
2011-11-01,277,52735272,190380,150000,,,Galveston
2011-12-01,325,61762681,190039,159500,,,Galveston
2012-01-01,227,39760016,175154,135000,,,Galveston
2012-02-01,301,57762575,191902,158000,,,Galveston
2012-03-01,353,64187443,181834,159900,,,Galveston
2012-04-01,385,71764663,186402,159900,,,Galveston
2012-05-01,483,95338602,197388,167000,,,Galveston
2012-06-01,457,91282902,199744,170000,,,Galveston
2012-07-01,447,86505399,193524,170000,,,Galveston
2012-08-01,460,84516775,183732,153000,,,Galveston
2012-09-01,346,67152072,194081,167000,,,Galveston
2012-10-01,384,75118750,195622,165000,,,Galveston
2012-11-01,346,70278668,203118,166423,,,Galveston
2012-12-01,343,72474303,211295,168000,,,Galveston
2013-01-01,264,45827430,173589,140945,,,Galveston
2013-02-01,328,66718287,203409,161850,,,Galveston
2013-03-01,410,82109020,200266,168250,,,Galveston
2013-04-01,448,91745341,204789,170000,,,Galveston
2013-05-01,549,114860941,209218,173000,,,Galveston
2013-06-01,525,119405081,227438,185900,,,Galveston
2013-07-01,599,133918325,223570,179800,,,Galveston
2013-08-01,573,129172547,225432,183500,,,Galveston
2013-09-01,438,93833130,214231,179100,,,Galveston
2013-10-01,443,97334981,219718,172000,,,Galveston
2013-11-01,351,70740086,201539,170000,,,Galveston
2013-12-01,406,88380413,217686,171000,,,Galveston
2014-01-01,282,57606649,204279,165000,,,Galveston
2014-02-01,391,84572151,216297,179000,,,Galveston
2014-03-01,446,94219382,211254,182500,,,Galveston
2014-04-01,546,112452878,205958,175530,,,Galveston
2014-05-01,576,133591458,231930,195000,,,Galveston
2014-06-01,623,142083328,228063,190000,,,Galveston
2014-07-01,601,134220191,223328,180000,,,Galveston
2014-08-01,615,144702918,235289,198565,,,Galveston
2014-09-01,494,110457825,223599,193545,,,Galveston
2014-10-01,490,109139626,222734,178950,,,Galveston
2014-11-01,405,88621425,218818,185040,,,Galveston
2014-12-01,466,106993163,229599,195000,,,Galveston
2015-01-01,297,63043201,212267,185000,1842.0,3.7,Galveston
2015-02-01,394,86864178,220467,192500,1892.0,3.8,Galveston
2015-03-01,488,109995278,225400,185000,1857.0,3.7,Galveston
2015-04-01,520,128546162,247204,200000,1929.0,3.9,Galveston
2015-05-01,542,128720027,237491,207500,2047.0,4.1,Galveston
2015-06-01,581,140214941,241334,207000,2077.0,4.2,Galveston
2015-07-01,635,147260957,231907,201000,2075.0,4.2,Galveston
2015-08-01,547,124441663,227498,200000,2043.0,4.2,Galveston
2015-09-01,533,127130896,238520,205000,1998.0,4.1,Galveston
2015-10-01,472,111444936,236112,200000,1920.0,3.9,Galveston
2015-11-01,357,79505006,222703,189000,1811.0,3.7,Galveston
2015-12-01,460,104825260,227881,195000,1628.0,3.4,Galveston
2016-01-01,291,67382209,231554,195000,1686.0,3.5,Galveston
2016-02-01,385,88065772,228742,203000,1707.0,3.5,Galveston
2016-03-01,553,125934770,227730,202400,1803.0,3.7,Galveston
2016-04-01,530,130339267,245923,215500,1814.0,3.7,Galveston
2016-05-01,619,156564954,252932,215000,1866.0,3.8,Galveston
2016-06-01,631,158971097,251935,219900,1971.0,3.9,Galveston
2016-07-01,594,140981683,237343,210051,2025.0,4.1,Galveston
2016-08-01,621,151191296,243464,207000,2040.0,4.0,Galveston
2016-09-01,518,130406145,251749,219000,2036.0,4.1,Galveston
2016-10-01,500,122624166,245248,216375,1993.0,3.9,Galveston
2016-11-01,422,103065326,244231,214200,1908.0,3.7,Galveston
2016-12-01,450,113634171,252520,221238,1801.0,3.5,Galveston
2017-01-01,305,75273567,246799,205000,1837.0,3.6,Galveston
2017-02-01,404,100824613,249566,217492,1883.0,3.7,Galveston
2017-03-01,531,141080700,265689,238750,1981.0,3.9,Galveston
2017-04-01,491,121100884,246641,215000,2063.0,4.1,Galveston
2017-05-01,639,171727902,268745,235000,2173.0,4.3,Galveston
2017-06-01,674,177144572,262826,228750,2249.0,4.4,Galveston
2017-07-01,566,147765996,261071,230000,2286.0,4.5,Galveston
2017-08-01,461,127915320,277474,249000,2224.0,4.5,Galveston
2017-09-01,566,151269259,267260,237900,2081.0,4.2,Galveston
2017-10-01,461,123748630,268435,235000,1959.0,3.9,Galveston
2017-11-01,469,113405521,241803,220000,1859.0,3.7,Galveston
2017-12-01,522,133436291,255625,225510,1745.0,3.4,Galveston
2018-01-01,333,79544597,238873,215000,1846.0,3.6,Galveston
2018-02-01,440,107737119,244857,225700,1824.0,3.6,Galveston
2018-03-01,528,140699921,266477,229900,1908.0,3.7,Galveston
2018-04-01,612,158000439,258171,235044,2034.0,3.9,Galveston
2018-05-01,693,189325900,273198,228575,2117.0,4.0,Galveston
2018-06-01,697,191650885,274965,239900,2240.0,4.2,Galveston
2018-07-01,586,159664316,272465,230000,2309.0,4.4,Galveston
2018-08-01,648,181502901,280097,232000,2322.0,4.3,Galveston
2018-09-01,537,141489649,263482,221990,2262.0,4.2,Galveston
2018-10-01,527,146223545,277464,240000,2221.0,4.0,Galveston
2018-11-01,464,125092931,269597,232000,2140.0,3.9,Galveston
